datetime,id,customer_id,customer_name,product_id,product_name,quantity,amount,delivery_country,status
2023-06-29 22:54:06,4c428983-9672-40ae-a0b5-ef22b3510ae9,8,Jerry Carroll,4,Allure Kit,735,96201.33,Niger,PENDING
2024-10-03 11:46:28,396d5783-dbbe-4c5b-885f-c7c8a7a05a65,4,Ashley Oliver,6,Onovo Supply,314,1008.64,Vanuatu,FAILED
2021-10-12 14:07:22,7eb70c47-dbea-4e5a-ba57-195fee38a9da,8,Jerry Carroll,2,InstaPress,502,20058.86,Czech Republic,FAILED
2023-10-12 18:42:38,03f1025e-d11b-4baf-8339-4615a6b107c2,7,Matthew Schultz,6,Onovo Supply,289,47.08,Israel,FAILED
2022-11-24 09:30:25,88688b37-6c72-41d3-b8dd-c8442fb9a4df,0,Mr. Marcus Kennedy,6,Onovo Supply,220,940.54,Heard Island and McDonald Islands,SUCCESS
2023-04-09 08:18:37,91cd8d65-4c25-481b-a73d-e42cccc873ff,5,Mallory Carpenter,5,Swish Wallet,261,44.75,India,PENDING
2021-02-22 18:18:04,84bf8e35-be24-4cf7-9758-4830f22a1193,6,Richard Dixon,2,InstaPress,405,867.01,Northern Mariana Islands,SUCCESS
2023-05-17 09:46:42,9c5056bd-95fb-46da-9b4d-64fd44acf049,9,Kristin House,4,Allure Kit,945,496884.52,Turks and Caicos Islands,SUCCESS
2020-09-10 15:25:25,27c7baf5-b81c-4f87-846d-084494f6d2bf,5,Mallory Carpenter,4,Allure Kit,151,515312.68,North Macedonia,PENDING
2022-03-14 23:53:45,ef11fe7a-c01f-4656-b12a-8f1d0a501e35,7,Matthew Schultz,3,Uno Wear,713,252.66,Indonesia,SUCCESS
2021-09-10 02:20:34,79665e04-9b9c-461d-9bfa-ebc01fc5dd78,2,Roberto Davies,5,Swish Wallet,239,9091.03,Oman,SUCCESS
2024-12-18 13:18:02,bd806300-886f-4d66-ba4c-ef05047fd609,2,Roberto Davies,5,Swish Wallet,447,16965.19,Saint Lucia,SUCCESS
2024-03-01 11:23:12,18d6fa19-0259-4857-8872-534468d15171,3,Debra Branch,1,XPress Bottle,96,505708.75,France,PENDING
2020-09-19 03:56:52,c016975d-8ddf-4285-b251-adaf4d9c6e1a,1,Alexander Long,4,Allure Kit,296,70937.81,Tajikistan,SUCCESS
2023-07-09 04:09:20,75f5b3dc-c605-49c5-b65c-a98ab3c7f638,8,Jerry Carroll,2,InstaPress,219,62.37,Algeria,SUCCESS
2022-10-04 22:41:31,e677df28-dcd2-45c4-8d47-0d08ca945542,6,Richard Dixon,3,Uno Wear,748,131.56,Qatar,FAILED
2024-11-27 12:19:00,627db764-987a-4f5a-bb10-409ae61e42e0,1,Alexander Long,2,InstaPress,77,9660.82,Ireland,PENDING
2021-11-14 03:00:26,a0d6f7ce-5527-4783-83c3-f41fb9fe80be,5,Mallory Carpenter,0,Orbital Keys,11,322439.34,Afghanistan,PENDING
2024-04-18 20:35:09,fd6dd366-5f22-4279-8c0c-e5c8ca874bf6,3,Debra Branch,5,Swish Wallet,801,48.87,Sierra Leone,PENDING
2024-06-26 05:44:51,f5f29ef0-041a-4d9e-9e75-8838f69120e8,0,Mr. Marcus Kennedy,1,XPress Bottle,548,249266.82,Ireland,FAILED
2022-09-24 05:36:19,f8bb3bdc-daa7-4283-a446-4d20d2294022,4,Ashley Oliver,3,Uno Wear,331,9400.79,Equatorial Guinea,FAILED
2024-06-26 11:07:12,6635c464-9890-4d43-a2d9-7c4396d7ae1d,2,Roberto Davies,1,XPress Bottle,167,2.52,Indonesia,PENDING
2020-06-28 21:06:25,94b4ebc3-8d88-4878-bb7c-b2bf765d0373,0,Mr. Marcus Kennedy,6,Onovo Supply,342,451.66,Ireland,PENDING
2021-07-24 06:58:01,49c23572-e36f-4f96-aeae-dbcf367cd1b7,9,Kristin House,7,Sharpy Knife,958,15132.44,Singapore,PENDING
2022-12-04 17:39:56,28a04cb3-697d-43cb-abc2-e7b6d415e482,4,Ashley Oliver,6,Onovo Supply,628,8932.05,Malawi,PENDING
2020-12-17 21:43:33,addfb0ee-0f81-4096-92b3-62e02f210f2f,1,Alexander Long,7,Sharpy Knife,1000,697.0,France,PENDING
2021-04-14 13:23:38,74944dd2-f075-4825-a198-87d620de8abc,0,Mr. Marcus Kennedy,7,Sharpy Knife,704,8964.49,North Macedonia,FAILED
2023-10-09 18:26:29,2e099777-5729-4704-a87f-9908a8edc991,5,Mallory Carpenter,1,XPress Bottle,63,600.51,United Kingdom,PENDING
2022-08-16 21:06:49,e114ef49-be05-4922-9dc7-557ed0031531,4,Ashley Oliver,3,Uno Wear,44,65752.79,Armenia,FAILED
2024-12-07 10:25:56,f0fc639b-5300-446f-81cc-a226974b0581,9,Kristin House,3,Uno Wear,255,179.61,Brazil,FAILED
2021-04-23 07:53:07,18da4ccc-53cf-45fd-93c1-c6a5ae4b287f,6,Richard Dixon,5,Swish Wallet,748,321337.3,Morocco,SUCCESS
2022-09-14 15:41:48,ca13b62c-286d-4070-aa61-d8610ab46ebd,7,Matthew Schultz,2,InstaPress,892,215.17,Faroe Islands,SUCCESS
2020-09-23 13:18:41,a70e0bfb-9cb1-4927-b1a3-1da5ff1c7919,8,Jerry Carroll,0,Orbital Keys,311,269843.04,British Indian Ocean Territory (Chagos Archipelago),SUCCESS
2020-11-27 19:43:47,5f576b4d-41a6-459a-b520-cde33e15bcb3,0,Mr. Marcus Kennedy,0,Orbital Keys,682,9495.92,Mauritius,SUCCESS
2024-10-21 02:41:40,19f6ed43-c64b-4278-8bc1-41ca9fc9c20a,0,Mr. Marcus Kennedy,7,Sharpy Knife,93,77.28,Liberia,PENDING
2020-07-10 05:44:08,8ad8c909-7c98-46c7-9130-bbe3a9239d06,9,Kristin House,3,Uno Wear,222,939.89,Vanuatu,FAILED
2023-02-15 06:58:47,1e98c5f2-3640-4be9-9479-03bc516b7ba6,6,Richard Dixon,4,Allure Kit,187,430.45,Nauru,FAILED
2022-05-04 01:45:36,06ada208-1aec-4d9b-ab90-4cdcabdd659d,3,Debra Branch,1,XPress Bottle,934,438596.51,Luxembourg,SUCCESS
2023-11-02 15:35:58,f4429411-5d07-4c77-a8af-8913ca550aa7,9,Kristin House,5,Swish Wallet,804,16.98,Mayotte,PENDING
2022-05-19 03:17:48,0a649191-95ac-4403-b0b5-ebeb318e2a3c,7,Matthew Schultz,3,Uno Wear,211,256.81,Turks and Caicos Islands,PENDING
2022-10-27 14:24:29,a8181e87-ac03-462c-8d74-192e3fe0022f,0,Mr. Marcus Kennedy,4,Allure Kit,775,67857.19,Norway,SUCCESS
2021-04-29 06:25:24,19241468-ebcf-498a-9411-9f5927908d48,2,Roberto Davies,1,XPress Bottle,749,2.63,Greenland,FAILED
2023-04-19 16:26:28,528131c3-1c59-48c0-8891-d2b8e029711c,3,Debra Branch,1,XPress Bottle,28,8710.38,Georgia,PENDING
2022-07-01 00:27:37,c992062c-2568-4a77-b23c-c911b4baf101,6,Richard Dixon,3,Uno Wear,977,5223.8,Nicaragua,FAILED
2021-07-17 05:54:16,de684506-364f-4c5c-9e8e-a42083012d55,2,Roberto Davies,5,Swish Wallet,983,93.59,United Arab Emirates,FAILED
2022-10-08 06:25:25,479e15e5-3317-46bd-9060-f327a072ec94,6,Richard Dixon,3,Uno Wear,409,20148.32,French Polynesia,SUCCESS
2020-12-30 05:59:11,fbd9d6e6-1e7a-4323-a842-de90f10942e1,9,Kristin House,7,Sharpy Knife,302,7005.03,Saint Lucia,SUCCESS
2023-10-19 14:03:52,a3b6f6a1-a037-4704-976b-fbb547dcd419,5,Mallory Carpenter,0,Orbital Keys,915,7183.78,Spain,SUCCESS
2021-06-06 21:36:42,17e3b74b-c33a-4a10-9f8e-548277b6cfeb,1,Alexander Long,5,Swish Wallet,620,667896.92,Faroe Islands,PENDING
2024-08-09 21:20:54,0dca75ee-01e8-4381-a1ca-8a17b3414dd9,8,Jerry Carroll,4,Allure Kit,535,53.2,Mozambique,SUCCESS
2022-02-11 15:53:29,4fcf711b-b445-49ae-8bce-c28ed5b20e03,5,Mallory Carpenter,5,Swish Wallet,376,2954.76,Montserrat,PENDING
2021-04-06 05:47:27,bcc1c1b8-265d-473d-a39e-ff948ded9d0d,8,Jerry Carroll,3,Uno Wear,486,622582.75,Northern Mariana Islands,SUCCESS
2020-05-23 03:24:45,ace89905-a917-4371-9c0f-dfb6986a6a4f,3,Debra Branch,1,XPress Bottle,958,352.49,Oman,FAILED
2023-06-05 15:22:21,30ad1063-0969-46bc-86d8-75f0879f8ae3,2,Roberto Davies,1,XPress Bottle,874,72.55,New Zealand,FAILED
2021-12-30 20:28:24,6f8b16e2-bb3a-42e9-8dd1-9aeb5ceb8cbb,0,Mr. Marcus Kennedy,3,Uno Wear,135,27731.33,Guam,PENDING
2023-08-11 19:13:55,600951fb-29dc-46aa-af3c-66c9f39f9144,7,Matthew Schultz,6,Onovo Supply,390,94119.34,Ethiopia,SUCCESS
2022-11-21 03:54:37,1d71d13d-6426-4d81-af7e-4aef14b7654c,7,Matthew Schultz,7,Sharpy Knife,465,25.22,Cyprus,PENDING
2020-07-13 21:47:55,f6b0f260-a959-429a-919e-795d851207d0,3,Debra Branch,6,Onovo Supply,513,97.78,Reunion,FAILED
2022-09-20 14:17:53,8ac3a3d2-42ed-497f-b697-dee96b989353,3,Debra Branch,3,Uno Wear,747,703.14,Estonia,PENDING
2021-10-26 20:29:06,5ede45b7-da4a-4e3d-aa37-1722cfcee1e4,3,Debra Branch,2,InstaPress,466,7657.84,Albania,FAILED
2023-03-07 05:50:49,8986c076-9eb0-4d50-95a2-08ce030330fc,7,Matthew Schultz,1,XPress Bottle,62,73.93,China,SUCCESS
2024-11-01 07:09:33,c863e930-fe99-491e-8789-883d52961349,6,Richard Dixon,0,Orbital Keys,720,23501.71,Czech Republic,FAILED
2022-09-28 02:05:53,11a61e0a-f22e-4c99-9c31-c23ce45d60b5,7,Matthew Schultz,6,Onovo Supply,325,9575.36,French Polynesia,FAILED
2020-08-30 13:47:15,3bc6a3cd-f2a3-465f-9828-3aa24bf7dc8e,9,Kristin House,0,Orbital Keys,534,9051.82,Dominican Republic,FAILED
2024-11-04 06:11:36,050693cf-0021-47f1-a80a-de7fde68ec90,6,Richard Dixon,5,Swish Wallet,167,617638.39,Guinea,FAILED
2020-04-24 10:40:45,fdccffe6-49c6-431d-8e1a-22cb87919829,9,Kristin House,3,Uno Wear,146,93208.75,Papua New Guinea,SUCCESS
2020-02-03 04:19:28,9cddc440-f8df-4a04-a2d4-452e498881fe,0,Mr. Marcus Kennedy,7,Sharpy Knife,224,71.27,Morocco,SUCCESS
2022-04-05 00:34:21,3347ca80-1c02-42a1-b8ed-8df1d7340c20,1,Alexander Long,7,Sharpy Knife,220,93.78,Saint Helena,FAILED
2020-10-24 08:02:15,4b9348ba-fc03-4afb-b868-5a705fbf3d61,3,Debra Branch,4,Allure Kit,470,190905.29,Luxembourg,FAILED
2022-11-09 08:09:19,3a8b3acf-d1fc-4f33-9d85-c609cecdf74a,7,Matthew Schultz,7,Sharpy Knife,673,25383.0,China,SUCCESS
2021-05-17 16:30:05,306af78e-546e-46c7-815a-2c4776ededb8,5,Mallory Carpenter,1,XPress Bottle,857,41.31,Andorra,SUCCESS
2024-12-16 02:08:03,defdd188-cddc-427e-b9c4-014f4edccdbe,6,Richard Dixon,6,Onovo Supply,512,368.41,Malawi,FAILED
2020-12-09 17:48:18,8a215d6b-a5ce-4954-b588-c4f4f1d75597,3,Debra Branch,1,XPress Bottle,751,15328.0,Holy See (Vatican City State),PENDING
2020-07-11 23:53:43,b56f7454-5696-4b3e-897e-4ec747eb8c20,2,Roberto Davies,2,InstaPress,918,75260.93,Tuvalu,FAILED
2020-11-17 07:19:53,8f03e598-2b0c-45de-b2fc-38efef608568,3,Debra Branch,7,Sharpy Knife,580,76.25,Tunisia,PENDING
2020-12-31 13:48:36,d9ad6ec7-c952-4b8f-8a8d-7c95adb251f8,2,Roberto Davies,5,Swish Wallet,53,2031.98,Greece,FAILED
2023-08-01 09:52:11,b5cd1269-8a81-49de-9fc8-66ece568328b,0,Mr. Marcus Kennedy,4,Allure Kit,743,60.94,Chile,PENDING
2023-07-24 05:46:53,d0c2c391-8b5e-43d2-a0e3-9a8421fdb272,6,Richard Dixon,7,Sharpy Knife,263,9823.67,Zimbabwe,FAILED
2020-11-21 05:37:04,19d55a32-4b49-47f1-a347-10aab9520d7c,3,Debra Branch,4,Allure Kit,700,55702.02,Mayotte,SUCCESS
2020-04-15 20:55:59,87994148-3a0d-479f-9a6f-9e28ed72c457,3,Debra Branch,6,Onovo Supply,659,62073.96,Switzerland,PENDING
2020-12-26 21:27:03,06a0c8fa-ab7e-48da-ad80-a86ed65a831b,2,Roberto Davies,1,XPress Bottle,169,96.41,Turkey,SUCCESS
2021-02-01 22:59:01,ff2e2788-7b59-4ad6-8e7f-9261ea55fcb1,5,Mallory Carpenter,7,Sharpy Knife,760,6442.54,Luxembourg,PENDING
2020-02-05 07:38:39,1d50f1cf-165d-4bf9-8760-421dd561d200,0,Mr. Marcus Kennedy,0,Orbital Keys,804,85.65,Sao Tome and Principe,SUCCESS
2020-10-27 03:29:33,cb92a77e-28a0-47e3-9fea-bc7f43dc9125,8,Jerry Carroll,6,Onovo Supply,700,91.53,Denmark,FAILED
2024-07-02 21:53:08,249482e7-55e4-4159-ab94-8bdaf9b69eef,7,Matthew Schultz,3,Uno Wear,741,7106.93,Antigua and Barbuda,PENDING
2021-01-01 05:05:53,d7b48d58-f0b1-4bcc-8cac-c3475335a12c,6,Richard Dixon,7,Sharpy Knife,889,2651.17,Ireland,FAILED
2023-09-07 20:58:05,3dd97d2a-6e3d-405b-b5fd-0216395af37a,3,Debra Branch,4,Allure Kit,205,34.1,Guyana,PENDING
2023-09-28 07:04:31,6a29b7f3-57f1-4d8b-a409-d230edd9e9c5,4,Ashley Oliver,0,Orbital Keys,155,49.17,Germany,PENDING
2022-06-25 09:51:45,6ed2c85c-bf0c-44d3-bc21-3edea74dcb19,9,Kristin House,1,XPress Bottle,99,54.22,Anguilla,FAILED
2022-09-10 07:04:56,bbaf1b12-6b98-4173-959a-ff974ba13084,9,Kristin House,5,Swish Wallet,49,185.77,Sri Lanka,SUCCESS
2023-02-09 08:30:00,00f8de79-13f5-4986-a478-284b9eb99e00,5,Mallory Carpenter,4,Allure Kit,214,5371.95,Bosnia and Herzegovina,SUCCESS
2020-06-19 04:27:48,fe2f2b2e-36c5-48f6-b98d-dcd7e55715a5,1,Alexander Long,4,Allure Kit,593,69126.65,Kenya,SUCCESS
2021-11-08 13:18:48,d7bb44c0-251b-42c8-b19a-febfb55265bc,3,Debra Branch,1,XPress Bottle,890,16.41,Niger,FAILED
2023-03-15 10:07:31,cc31d5e5-120b-4ef2-8696-da9deffb8a94,6,Richard Dixon,4,Allure Kit,768,52551.41,Bouvet Island (Bouvetoya),FAILED
2021-10-12 03:52:26,74f11ac3-a381-4b4d-aab2-a7ef3938ae68,8,Jerry Carroll,0,Orbital Keys,132,432.12,Lao People's Democratic Republic,FAILED
2020-10-17 04:15:54,3c55eb8e-0699-4aa6-937f-92bd9e451c96,8,Jerry Carroll,4,Allure Kit,698,7783.33,Falkland Islands (Malvinas),FAILED
2024-09-27 08:09:18,6f95aa96-81e5-4069-9eee-f33fe8050a2e,0,Mr. Marcus Kennedy,2,InstaPress,978,11.11,United States Minor Outlying Islands,FAILED
2024-03-09 03:36:44,56add105-cb47-4b37-af03-227c3238e0e0,4,Ashley Oliver,2,InstaPress,172,3906.24,Saint Lucia,PENDING
2024-03-05 23:46:21,2a8a792f-4682-4647-b976-f5fbcdacdace,9,Kristin House,2,InstaPress,735,750.93,Syrian Arab Republic,SUCCESS
2020-01-07 14:25:26,e2d5b4ce-708b-4204-9096-8fba4e44dae7,0,Mr. Marcus Kennedy,4,Allure Kit,375,7132.08,Monaco,FAILED
2024-08-30 19:02:02,704ec8a7-d438-421c-87a3-0f417b89f436,0,Mr. Marcus Kennedy,3,Uno Wear,707,305.45,Brunei Darussalam,SUCCESS
2022-10-26 17:22:52,7c3de9fe-82d7-4a23-b268-7381925cb945,9,Kristin House,2,InstaPress,225,850928.13,El Salvador,FAILED
2021-07-21 09:29:49,e6aaf71f-5fc8-4495-a016-cd87a4bb2021,9,Kristin House,3,Uno Wear,690,86.63,Russian Federation,PENDING
2024-08-26 19:01:58,03c71b46-5f34-46f7-add8-98f63c26178d,2,Roberto Davies,5,Swish Wallet,978,7.13,Kuwait,PENDING
2022-08-18 07:13:42,f1ce3be6-c0fd-4300-99fe-8babf546e5be,8,Jerry Carroll,7,Sharpy Knife,295,1210.87,Kazakhstan,PENDING
2021-08-08 19:18:30,9aa55616-df2a-470a-8928-f66f37dde042,7,Matthew Schultz,4,Allure Kit,58,45560.81,Cote d'Ivoire,SUCCESS
2020-11-16 06:43:22,8e671559-2ac3-4bcd-acbf-35095fb4a782,3,Debra Branch,1,XPress Bottle,329,5887.2,Nicaragua,FAILED
2021-09-05 13:39:38,7b6611f8-2f5f-48bd-92d8-4c76cd382279,3,Debra Branch,2,InstaPress,457,68.29,Armenia,FAILED
2021-03-22 04:04:04,e7fb5118-5a2d-4fc8-975d-546a5c672d82,3,Debra Branch,1,XPress Bottle,327,52.06,Guinea,PENDING
2022-12-21 08:48:52,176555c3-43c9-4dde-8ef4-285788fa4f57,4,Ashley Oliver,2,InstaPress,813,736.97,Korea,SUCCESS
2020-12-23 14:35:31,242ef8df-78a7-4206-bca2-b092c747f0cc,3,Debra Branch,1,XPress Bottle,719,61265.27,Mauritius,PENDING
2023-05-15 04:55:39,29ec34b4-b177-4a49-9c5e-e99e059f5eb7,6,Richard Dixon,2,InstaPress,599,382980.79,Denmark,PENDING
2021-10-15 11:34:01,7c97e8e0-0cad-456b-9318-7f2248b8e75b,6,Richard Dixon,3,Uno Wear,664,84404.43,Greece,FAILED
2024-02-16 14:46:50,cd939e5b-b1f3-40f3-a0ee-a7fcfae92a11,8,Jerry Carroll,1,XPress Bottle,233,864.76,Libyan Arab Jamahiriya,FAILED
2022-07-08 10:14:43,90c45101-d940-4366-a1fa-c04b012a5eeb,8,Jerry Carroll,4,Allure Kit,681,914712.03,Swaziland,PENDING
2024-04-12 06:18:34,bbc87987-cd7f-45d3-9dc9-867af7301f98,1,Alexander Long,2,InstaPress,730,7954.05,Equatorial Guinea,PENDING
2020-03-02 23:17:42,15a080ed-8253-49de-83f7-f2bc4d38936d,6,Richard Dixon,7,Sharpy Knife,98,2322.07,Nauru,SUCCESS
2023-03-20 04:28:33,d85d76d7-1ec2-45fb-912d-5ee8316092fa,4,Ashley Oliver,7,Sharpy Knife,751,39.97,Bulgaria,SUCCESS
2020-08-10 14:33:32,1896e93a-e920-4b3b-9106-7024001f6a5a,7,Matthew Schultz,6,Onovo Supply,881,65.21,Nicaragua,PENDING
2020-04-14 11:57:48,4e1156ae-49c8-4153-907b-9cda3adf7133,0,Mr. Marcus Kennedy,7,Sharpy Knife,80,927774.0,Saint Martin,FAILED
2020-01-10 23:53:53,db3543ab-99b8-418e-9816-d5e5ffe525ea,4,Ashley Oliver,4,Allure Kit,464,471864.95,Egypt,PENDING
2023-10-14 16:08:30,26022219-55cc-4044-9ed9-d3dc50ddb585,8,Jerry Carroll,2,InstaPress,116,297.15,Montenegro,FAILED
2022-11-24 08:19:35,554f4994-3e22-4f85-bc14-c918e3dd41fa,1,Alexander Long,0,Orbital Keys,195,221.11,Saint Martin,PENDING
2022-07-18 21:56:12,c526bd82-8db5-402f-a00d-081bdc7a953a,3,Debra Branch,0,Orbital Keys,429,20.55,Pakistan,FAILED
2022-10-28 12:59:21,bbbad208-26a8-4405-a63a-cd2fc11d6bd0,2,Roberto Davies,6,Onovo Supply,85,288941.58,Bulgaria,FAILED
2020-11-04 03:27:07,96fd4724-1f01-47c4-a4a5-b909ba4836a1,1,Alexander Long,7,Sharpy Knife,496,70.74,Equatorial Guinea,SUCCESS
2024-01-01 14:24:59,ce6cf566-1207-4bb8-a6c7-1c116554936f,0,Mr. Marcus Kennedy,5,Swish Wallet,583,6802.56,Uruguay,SUCCESS
2023-10-04 10:08:53,846d81b9-5925-4ef7-bdea-244d4a52e747,0,Mr. Marcus Kennedy,2,InstaPress,14,452.82,Fiji,SUCCESS
2020-10-22 11:03:53,5d742652-5004-4eaf-b585-d2aace198028,6,Richard Dixon,6,Onovo Supply,407,468443.71,Germany,FAILED
2020-08-22 23:54:44,ece98a4e-bb3f-47fa-9af2-21fddbe0f212,1,Alexander Long,2,InstaPress,855,4869.85,Faroe Islands,PENDING
2023-11-22 21:33:53,3c17daaf-56ed-479c-9608-27cf23e649dd,5,Mallory Carpenter,6,Onovo Supply,984,48728.66,Congo,FAILED
2020-07-18 01:09:33,2978e41e-eec1-4b01-8a92-8a08941d59a6,8,Jerry Carroll,4,Allure Kit,143,457.36,Yemen,FAILED
2021-04-17 13:29:38,fa4a0a88-80a3-4b4e-b26a-5f6cf7400fe0,4,Ashley Oliver,1,XPress Bottle,636,64256.63,Tonga,PENDING
2021-11-23 12:55:09,f4a66283-d2e9-40f3-99da-3b1b65d09a31,5,Mallory Carpenter,4,Allure Kit,603,9390.78,Mexico,SUCCESS
2024-09-19 05:42:57,36c578c8-40d7-4475-9ef2-60c966455ab9,2,Roberto Davies,6,Onovo Supply,675,94025.3,Bangladesh,PENDING
2024-10-06 11:24:33,13cdcec3-4689-46fc-b2e4-de906283fa86,6,Richard Dixon,7,Sharpy Knife,22,284762.83,Northern Mariana Islands,FAILED
2023-11-27 12:02:37,c02d0201-f367-4ac0-8404-08eff643fb2a,6,Richard Dixon,6,Onovo Supply,541,7904.2,Micronesia,SUCCESS
2022-10-24 18:36:15,470d70af-333c-44be-bba2-8ae33c5c6e13,7,Matthew Schultz,3,Uno Wear,697,78344.54,Maldives,PENDING
2021-07-09 11:51:01,a5f986b0-d3f2-423c-af54-6d61c99e5e8f,6,Richard Dixon,0,Orbital Keys,919,73.09,Iran,PENDING
2022-09-03 13:48:35,1a48e303-6237-414a-9074-9d87c668b99c,1,Alexander Long,5,Swish Wallet,786,734.34,Lao People's Democratic Republic,PENDING
2023-03-29 09:18:26,611f10e1-3a54-42ab-83f0-53093905709d,8,Jerry Carroll,4,Allure Kit,492,3997.6,Marshall Islands,SUCCESS
2021-04-26 11:36:58,708d081b-699f-4cc0-8dfc-de4148af7c17,1,Alexander Long,4,Allure Kit,203,6197.99,Togo,SUCCESS
2023-01-26 03:09:48,45fbdc7e-f733-4d82-9d84-dc22e9a9ee4c,7,Matthew Schultz,0,Orbital Keys,718,5.95,Trinidad and Tobago,SUCCESS
2023-01-07 03:28:39,87194998-994e-4800-bc0f-cec448d41a3f,4,Ashley Oliver,1,XPress Bottle,982,537.32,Kenya,PENDING
2021-11-27 18:08:32,d22c3a8f-1560-4a43-afa3-d5f399e759eb,7,Matthew Schultz,1,XPress Bottle,542,93.1,Sri Lanka,SUCCESS
2023-08-05 14:01:45,244b5fe1-893c-4bed-9144-b59b68334146,1,Alexander Long,7,Sharpy Knife,943,807561.39,Palau,SUCCESS
2022-12-24 08:26:43,127589cf-851f-4d99-be51-106df78782ad,2,Roberto Davies,2,InstaPress,518,305072.24,Latvia,PENDING
2021-08-03 01:53:47,a56fe64b-64a4-4fed-9a9e-bb3fcb5300ca,0,Mr. Marcus Kennedy,4,Allure Kit,858,30373.17,Guadeloupe,PENDING
2020-01-28 10:04:19,53974ea7-b225-4eb0-a176-358b15aa4ef3,4,Ashley Oliver,2,InstaPress,858,3050.35,Montserrat,FAILED
2022-09-10 22:50:20,7350a31e-27b0-466f-90c1-e23fcc08dc6e,1,Alexander Long,2,InstaPress,732,1682.27,Ukraine,SUCCESS
2023-09-24 05:02:50,c20c0ef5-f8d2-47b4-828a-cc5a726f5045,0,Mr. Marcus Kennedy,6,Onovo Supply,998,193.72,Bhutan,PENDING
2021-05-12 02:25:29,a6ff2987-ca09-4d46-b0b5-d726e865a9e7,7,Matthew Schultz,3,Uno Wear,57,51.58,Panama,FAILED
2020-07-11 23:07:24,ba8c1be5-8f72-45d4-9d00-b738e4780f6c,8,Jerry Carroll,1,XPress Bottle,168,23.64,Nauru,SUCCESS
2020-01-16 00:56:41,b584403b-72f0-4263-9056-d16db5720a66,0,Mr. Marcus Kennedy,4,Allure Kit,656,2987.22,Trinidad and Tobago,FAILED
2023-08-02 06:50:05,f7b8eb6f-861e-4614-bc39-4fc8f380193b,4,Ashley Oliver,0,Orbital Keys,274,97.83,Kuwait,FAILED
2022-01-12 12:28:39,5a8e92fe-8019-4f75-977b-e6b66e11ceff,1,Alexander Long,0,Orbital Keys,192,1743.22,Mali,SUCCESS
2023-03-17 21:55:09,6b1f7029-ad0e-4831-9447-4cdb5501335f,6,Richard Dixon,7,Sharpy Knife,927,203699.7,Slovenia,PENDING
2022-12-14 09:56:04,662b4eab-45c4-4144-acab-93d727d61d4b,0,Mr. Marcus Kennedy,3,Uno Wear,245,13.54,Tanzania,FAILED
2024-08-27 16:12:03,7022d2d4-588f-4c04-839e-5236013c761b,4,Ashley Oliver,5,Swish Wallet,305,53.6,Montenegro,SUCCESS
2021-06-02 23:37:40,7be60a76-e481-4b7d-a328-ca895d855d7e,0,Mr. Marcus Kennedy,3,Uno Wear,45,690538.01,Chile,PENDING
2022-08-18 21:20:53,004c7aab-591f-4060-b562-b022451d9bde,5,Mallory Carpenter,3,Uno Wear,643,856981.64,Liberia,FAILED
2023-12-02 11:32:42,09d9d4ec-a71e-435d-8304-e4f3d21b2f6a,6,Richard Dixon,7,Sharpy Knife,958,7702.88,Indonesia,FAILED
2020-07-08 04:13:40,fd4a7e84-909a-422b-acb0-7391f4f9af8c,8,Jerry Carroll,0,Orbital Keys,713,63156.31,Bahamas,PENDING
2022-12-15 20:31:39,eaa5e300-b6e0-4fae-ae80-e1076c835150,4,Ashley Oliver,5,Swish Wallet,80,95022.82,Hungary,SUCCESS
2022-05-27 19:17:54,9c82555f-af3b-4d3e-ba60-a6e37a045ddc,7,Matthew Schultz,4,Allure Kit,534,8.72,Madagascar,PENDING
2021-10-23 02:27:05,772cc3b9-fddb-437c-822e-33f84a9e6079,2,Roberto Davies,0,Orbital Keys,96,149091.56,Burundi,PENDING
2020-04-18 01:39:00,5014e2c7-7378-4024-a2bc-931ea2350253,8,Jerry Carroll,0,Orbital Keys,252,3635.16,Christmas Island,FAILED
2021-04-07 17:42:37,41023dc8-072e-4093-bcc1-98d1c59594e2,2,Roberto Davies,3,Uno Wear,38,95220.08,British Virgin Islands,PENDING
2020-04-26 23:40:36,45272a2c-b9c2-463f-ae33-ecafa6852066,2,Roberto Davies,1,XPress Bottle,214,41.93,Guadeloupe,SUCCESS
2024-10-19 09:46:26,ede5301c-9152-4ae7-af19-2ff67deefdff,3,Debra Branch,2,InstaPress,186,8212.6,Italy,SUCCESS
2021-03-19 23:55:22,ded1d8d9-6c43-4b6d-95b3-432b2330e859,7,Matthew Schultz,7,Sharpy Knife,370,640.26,Moldova,PENDING
2022-05-05 14:29:53,188a34cc-11fa-4726-8878-a96c818f0e8f,2,Roberto Davies,0,Orbital Keys,365,850209.74,Luxembourg,PENDING
2020-02-18 17:14:39,8e8a4a39-1060-4fe2-b5aa-9864c4ce0d87,5,Mallory Carpenter,7,Sharpy Knife,481,99334.81,Peru,SUCCESS
2020-01-25 19:19:19,8cd8f70e-f5a6-40ab-80b1-7ba716dbef01,5,Mallory Carpenter,5,Swish Wallet,780,67449.83,Canada,SUCCESS
2021-12-15 10:14:25,f21078aa-d6ac-4d06-ba8a-728edcc084a2,1,Alexander Long,3,Uno Wear,895,36.87,Liechtenstein,SUCCESS
